"","Genotype","Batch","Sample","nclusters_final_downsampled","nclusters_eff_downsampled","mean_cluster_size_downsampled","std_cluster_size_downsampled","cluster_gini_downsampled","cluster_entropy_downsampled","cluster_inverse_simpson_downsampled","top_clone_occupancy_downsampled","big_clones_occupancy_downsampled","alpha_ratio_clusters","frac_clusters_Sa","frac_clusters_Sg3","frac_clusters_Sg2b","frac_clusters_Sg2c","frac_clusters_Sm","frac_clusters_Sg1","insert_frequency","frac_breaks_inversions","frac_breaks_duplications","median_duplication_size","median_inversion_size","homology_fw","homology_rv","donor_score_S","donor_score_W","donor_score_WGCW","donor_score_GAGCT","donor_score_GGGST","donor_complexity","acceptor_score_S","acceptor_score_W","acceptor_score_WGCW","acceptor_score_GAGCT","acceptor_score_GGGST","acceptor_complexity","n_homology_switch","n_untemplated_switch","frac_blunt","mean_length","std_length","mean_GC","std_GC","mean_length_SA","mean_length_SG","std_length_SA","std_length_SG","frac_breaks_single","frac_breaks_sequential","frac_breaks_intra","mean_intra_break_size","std_intra_break_size","spread_SM","spread_SA","spread_SG","spread_SG1","spread_SG2B","spread_SG2C","spread_SG3","frac_breaks_SM_SM","frac_breaks_SM_SG","frac_breaks_SG_SG","frac_breaks_SM_SA","frac_breaks_SG_SA","frac_breaks_SA_SA","homology_fw_SM_SA","homology_rv_SM_SA","homology_fw_SM_SG","homology_rv_SM_SG","donor_score_GAGCT_SM_SG","donor_score_GGGST_SM_SA","donor_score_GGGST_SM_SG","donor_score_S_SM_SA","donor_score_S_SM_SG","donor_score_W_SM_SA","donor_score_W_SM_SG","donor_score_WGCW_SM_SA","donor_score_WGCW_SM_SG","donor_score_GAGCT_SM_SA","donor_complexity_SM_SG","donor_complexity_SM_SA","acceptor_score_GAGCT_SM_SA","acceptor_score_GAGCT_SM_SG","acceptor_score_GGGST_SM_SA","acceptor_score_GGGST_SM_SG","acceptor_score_S_SM_SA","acceptor_score_WGCW_SM_SG","acceptor_score_S_SM_SG","acceptor_score_W_SM_SA","acceptor_score_W_SM_SG","acceptor_score_WGCW_SM_SA","acceptor_complexity_SM_SA","acceptor_complexity_SM_SG","n_homology_switch_SA","n_homology_switch_SG","n_untemplated_switch_SA","n_untemplated_switch_SG","frac_blunt_SA","frac_blunt_SG","nclusters_final","nclusters_eff","mean_cluster_size","std_cluster_size","cluster_gini","cluster_entropy","cluster_inverse_simpson","top_clone_occupancy","big_clones_occupancy","frac_variants_germline","frac_variants_transitions","num_variants"
"42","Trp53bp1 KO","20230213","20230213_53BP1_3",172.3,95.8501950302014,0.0058101426300571,0.0093868243340799,0.481266474548488,0.901736598256574,48.0550889776494,0.113382507903056,0.413593256059009,0.967889908256881,0.967889908256881,0.0137614678899082,0.0091743119266055,0.0045871559633027,0.0045871559633027,0,0.018348623853211,0.0079996609655805,0,1542,401.5,0.125630482792063,0.017989317134874,0.0014958794461538,0.0012674027548774,0.0035696291937654,0.0007627337517352,0.0005803508500173,0.0009902561778054,0.00138243365383,0.0013962187091224,0.0018714497231844,0.0001739817316557,0.0007259618622199,0.0011656801892,2.86460959220112,5.11755052732358,0,1655.8623853211,588.096774285139,0.489258148034036,0.0169513982006003,1613.45497630332,3264.33333333333,514.657610945056,720.227664623408,0.874962619075644,0,0.125037380924356,343.143605740435,174.093858802581,318.807936804836,427.593389465531,10125.7492144768,0,150.000000000009,0,618.504099632916,0.0806500078635846,0.0241925148131514,0.0040320858021919,0.850770104262492,0,0.0403552872585794,0.108832600011833,0.0175488980264449,0.0718601637573609,0.0269711458814682,0.0338076067814945,0.0062249033185456,0.0062249033185456,0.0150053762424591,0.0150053762424591,0.0134202177474264,0.0134202177474264,0.0192906445276572,0.0192906445276572,0.0338076067814945,0.0125893747119332,0.0125893747119332,0,0.0033222591362126,0.0055672990804573,0,0.0122160903586629,0.0025148973373181,0.0017976527666856,0.0128253385160385,0.0017056644152838,0.0133085655320756,0.0124494280207526,0.0017506617880391,2.91145398210978,1.21724854707982,4.83348323686085,15.1072502419294,0,0,218,159.448117174392,0.0045871559633027,0.0083099368111631,0.531064562448018,0.887688225131817,51.0931330572022,0.112615268011285,0.343930270748242,0.109090909090909,0.872727272727273,55
"43","WT","20230213","20230213_WT_2",339.7,136.555084816376,0.0029474175060043,0.008279321798981,0.494318406390207,0.86590922636681,38.4590337875141,0.114541622760801,0.26259220231823,0.859882005899705,0.859882005899705,0.0398230088495575,0.0973451327433628,0.0029498525073746,0,0,0.0058997050147492,0.0054560888020813,0.0027280444010406,1713,341.5,0.112100705832529,0.0166939950910604,0.0014932134818046,0.001270429916437,0.0036592727664633,0.0006865279401043,0.0009163334817558,0.0009798860427209,0.0014094526855928,0.001365539013666,0.0017725120098834,0.0004058148029682,0.0002386143692899,0.0011869832216887,2.26226072066199,7.33472484128894,0.0044247787610619,2070.76991150442,995.373246506879,0.493643975631471,0.018322629492142,1724.7358490566,4194.32631578947,483.872935493233,624.341294015335,0.928312417832888,0.0013752776560487,0.0703123045110631,274.358348609369,233.713805570685,337.104199324279,385.224068509685,8129.62088171363,0,688.46704042477,11.1648439134046,479.079577832394,0.0302786229984596,0.130651377324629,0,0.797661040508259,0.0013752776560487,0.0400336815126034,0.113160078301469,0.0145175836521601,0.0799587405788578,0.0275998061224825,0.0322282975625388,0.0097981493545481,0.0097981493545481,0.0149985392290609,0.0149985392290609,0.0134284402349053,0.0134284402349053,0.0197236820244477,0.0197236820244477,0.0322282975625388,0.0124773782858991,0.0124773782858991,0,0.0028833611695638,0.0013213266707994,0.0010121457489878,0.0124606556472438,0.0024592941811328,0.0019181798741689,0.0125450855887806,0.0015699421707884,0.0139056537633769,0.0121877535670911,0.001739402327108,2.28907278848015,2.09653932276459,4.99736181968426,21.7816175599307,0.0051457975986277,0,678,295.590652857447,0.0014749262536873,0.0059692185269668,0.626758693121244,0.827531189648251,39.0663165599218,0.114496262764502,0.240467417622908,0.344827586206897,0.913793103448276,58
"44","Rif1 KO","20230213","20230213_Rif1_2",33,25.1520637439124,0.0306058704761012,0.0234191316105914,0.417800374523324,0.917017316160879,20.5475052769863,0.0971749733609303,0.963075034560706,0.911764705882353,0.911764705882353,0.0588235294117647,0.0294117647058823,0,0,0,0,0,0,1851,0,0.138909032473393,0.0114337543036737,0.0015766725616247,0.0011756634135354,0.0042307283628148,0.0005314202496936,0.0009759405537633,0.0008192914087782,0.0014787904416147,0.0012868070569825,0.0021093453729262,0.0005533512911488,0,0.001089496868961,2.89062128296245,7.61250787566744,0,2157.79411764706,669.845143623499,0.500619578606753,0.0126112969039878,1983.58064516129,3958,338.494749012834,588.931801371489,0.894549785389262,0,0.105450214610738,442.17226687427,26.6907396272174,246.369393112775,239.824344157641,8977.21846054921,0,8.10810810813487,0,331.858297062932,0,0.0789308634166998,0.0001879306271826,0.815618921972562,0,0.105262283983556,0.136597072629239,0.0101356576330696,0.105495962823549,0.0399756497828919,0.0267329014290758,0.0111825980392156,0.0111825980392156,0.0159888622576842,0.0159888622576842,0.012237435006649,0.012237435006649,0.0234165930895073,0.0234165930895073,0.0267329014290758,0.0099770648198643,0.0099770648198643,0,0.0073192288570955,0,0,0.013081448960297,0.0028981377089037,0.0021567201777414,0.0118337044103034,0.0013013285279368,0.017177082122758,0.0113100960365166,0.0015731603937808,3.08300137475428,0.902693667780115,8.26406539474196,0.879746845230731,0,0,34,34.240247288895,0.0294117647058823,0.0233191592635928,0.425386622031891,0.91591476543175,21.1163763912323,0.0942182533676403,0.967685787800817,0.536585365853659,0.902439024390244,41
"45","Brca1 KO","20230213","20230213_BRCA1_2",154.6,120.384728223618,0.0064810083384726,0.0053978004851945,0.408227671584181,0.943855899452205,91.0639058045754,0.0330874604847207,0.408746048472076,0.820809248554913,0.820809248554913,0.0635838150289017,0.115606936416185,0,0,0,0.0173410404624277,0,0,1903,0,0.125354593593281,0.0168971431683231,0.0015446176763596,0.0012120612432746,0.0038956944208295,0.0008413126748003,0.0007300824517126,0.0008885431755483,0.0014360454799163,0.0013353433042734,0.0021052046437453,0.000660524706559,0.0001251681060203,0.0012021727679774,2.47414779986705,2.66274706633653,0.0115606936416184,2325.64739884393,976.560306249332,0.49946602528713,0.016382389599412,1923.07746478873,4169.67741935484,425.326421024772,592.153553924654,0.965832664825225,0,0.0341673351747742,367.40004630721,143.955150155498,353.574752561754,307.780180192273,8600.85277848376,0,658.096510657951,0,500.995154686843,0.0114553582048372,0.173068280980243,0.0003527935940319,0.792764383844983,0,0.022359183375905,0.137556017257382,0.0145684651187632,0.0836323264980605,0.0261671985423554,0.0387389075419487,0.0076572565648073,0.0076572565648073,0.0155051227552299,0.0155051227552299,0.0128192010162086,0.0128192010162086,0.0210183059316549,0.0210183059316549,0.0387389075419487,0.0113678183043693,0.0113678183043693,0,0.0039807455058512,0.0012420614183889,1.13035257578918e-05,0.0126849576139813,0.002658629871113,0.0019289857869186,0.0122880528629483,0.0015577739311049,0.0171025477590479,0.0122366660953211,0.0017438545869791,2.57987684508534,1.98984056048008,2.73105520742063,2.34985171040289,0.0140845070422535,0,173,169.329971924959,0.0057803468208092,0.0049302399409787,0.420546380430864,0.941364699177461,100.389546058884,0.0258894904257336,0.330833561542837,0.263888888888889,0.819444444444444,72
"46","Lig4 KO","20230213","20230213_Lig4_2",202.6,29.6796162729249,0.0049430049076363,0.0254134314571216,0.692458264590761,0.654715688451567,7.38887904011786,0.32086406743941,0.571759747102213,0.880116959064328,0.880116959064328,0.0263157894736842,0.0935672514619883,0,0,0,0.0146198830409356,0.122139126681943,0.0023029025282209,1624,410,0.106089408780337,0.0173145096100068,0.0014357663775778,0.0013356602206908,0.0030533864649458,0.0002838797441377,0.0012810880192723,0.0010875240993114,0.0013784693437646,0.0014007201222954,0.001796436138355,0.0002766525436037,0.0006012987435234,0.0012473526848644,2.41862011055617,5.73740404281495,0.0175438596491228,1777.21929824561,821.710775216627,0.488897054358267,0.0180099190510272,1564.25913621262,3340.65853658537,491.39629448184,1040.28351224162,0.89164165379325,0,0.10835834620675,288.472808692048,194.692403713565,314.5572517078,380.196109286274,8162.11679757635,0,979.100062653365,0,667.277887996241,0.0684121443582823,0.102578243356746,0.0081828798119341,0.789063410436505,0,0.0317633220365331,0.10802840211411,0.0169551579601903,0.0746301361871754,0.0175955583531672,0.0114138665987132,0.0136775170545897,0.0136775170545897,0.0143701081755941,0.0143701081755941,0.0141842185503081,0.0141842185503081,0.0165788871601326,0.0165788871601326,0.0114138665987132,0.0139180001871316,0.0139180001871316,0,0.0013037850776725,0.0054037605147906,0.0006984324072636,0.0122877569360409,0.0019812721135951,0.001843821903435,0.0127432141548371,0.0016536746264564,0.0145020922426503,0.0128459947701467,0.0017815579433473,2.48580682536113,1.9017992274411,4.76139824538487,13.2451409461232,0.0166112956810631,0.024390243902439,342,58.2616209814322,0.0029239766081871,0.0194304092586387,0.732193833215261,0.634019222643074,7.59501030789872,0.319466082782433,0.561244683986694,0.355555555555556,0.911111111111111,45
"47","WT","20230213","20230213_WT_3",322.9,143.470959836216,0.0031062056595513,0.0086363265610025,0.496090942146956,0.867558101275987,37.4052574140318,0.134562697576396,0.259009483667018,0.876288659793814,0.876288659793814,0.0481099656357388,0.0738831615120274,0.0017182130584192,0,0,0.0085910652920962,0.0046155048598688,0.0015239874537302,1741.5,313,0.114096896325352,0.0168246934334256,0.0014914209346653,0.0012724653261736,0.0035567933909176,0.0005906457682905,0.000638371824299,0.0009766163187992,0.0014345282335011,0.0013370661142674,0.0018075308814687,0.0003770339130149,7.89934241062309e-05,0.0011275396685888,2.33567775415453,5.61980859242945,0.0103092783505154,2039.33333333333,893.637171364043,0.495309199853989,0.017559450464355,1760.9862745098,4010.95833333333,487.501607647267,579.428512451421,0.892439825520161,0.0046002052861863,0.102959969193652,326.180169462142,317.518875161097,337.01325341739,387.031593800615,8732.81746411139,0,714.36765573265,0,490.850833018999,0.0445013314289667,0.11500513215466,0.0015334017620621,0.777434693365502,0.0046002052861863,0.0569252360026234,0.114575960094561,0.014974708651862,0.0915841465848053,0.0271704206024225,0.0275496049037873,0.0069836949210037,0.0069836949210037,0.0149822329828782,0.0149822329828782,0.0134480508305347,0.0134480508305347,0.019469722048421,0.019469722048421,0.0275496049037873,0.0124197822746155,0.0124197822746155,0,0.0033857502821116,0.0003899180613328,0.0004298744019138,0.0127171486455173,0.0025409842875213,0.0019345371636198,0.012251164427669,0.0015515226792359,0.0138639300207722,0.0115463332873628,0.0017472533955067,2.35352435243015,2.20926434970223,5.11681469689544,9.18268201912867,0.0117647058823529,0,582,277.436463354179,0.0017182130584192,0.0064664843738267,0.59459592436129,0.838232440564574,38.4423584310171,0.13077441361014,0.240998863014275,0.263157894736842,0.912280701754386,57
"48","Rif1 KO","20230213","20230213_Rif1_3",39.6,26.8964125761026,0.0254134967292861,0.0223675002643424,0.469717856426872,0.89927264130575,22.1857566419862,0.100082519764031,0.936515205684764,0.928571428571429,0.928571428571429,0.0238095238095238,0.0476190476190476,0,0,0,0.0238095238095238,0,0,1187.5,0,0.119661927672333,0.017788508223687,0.0015265817584135,0.0012325407510053,0.0039046512402645,0.0015685415212989,0,0.0008726859949557,0.0013813393887708,0.0013974612302852,0.001710463301349,0.00023100485221,0,0.0012145625859201,2.74191186360476,10.5035241241701,0,1931.83333333333,987.56400435537,0.490445394450122,0.0209226125284189,1704.58974358974,4886,570.158579737824,171.728467839979,0.954508308362844,0,0.0454916916371561,254.35108733708,151.697031045672,294.037401850412,453.010669887249,8438.4322338338,0,250,0,15.1184168976138,3.89150484492353e-05,0.0681791648830602,0,0.886329143479784,0,0.0454527765887069,0.123651684774701,0.0187449951528478,0.0875706074527929,0.0171857032858954,0.0739453918332121,0,0,0.0153457542802373,0.0153457542802373,0.0130108644244597,0.0130108644244597,0.0216483176405173,0.0216483176405173,0.0739453918332121,0.0114901376216502,0.0114901376216502,0,0.0035457938558713,0,0,0.0123582335098207,0.0025094102885821,0.0017919432074229,0.0126624534458277,0.0017120937921634,0.0138535445620417,0.0126271058084119,0.0017741043811194,2.84438047937816,1.40981985855061,11.1874082978584,1.61302986622158,0,0,42,37.0493908045359,0.0238095238095238,0.0229903517606526,0.49838890346682,0.887374366091257,21.9875268491826,0.109261124607454,0.935533566392131,0.434782608695652,0.847826086956522,46
"49","Lig4 KO","20230213","20230213_Lig4_3",177.2,30.3535640158112,0.0056512458293186,0.0262506934311544,0.714998003073411,0.650431279394297,7.83957636157899,0.265964172813488,0.609167544783983,0.896296296296296,0.896296296296296,0.0555555555555555,0.037037037037037,0.0111111111111111,0,0,0.0111111111111111,0.110108918313066,0,1470,409,0.106695224179631,0.0189256893362972,0.0014214261915904,0.0013519432815621,0.0030153740262926,0.0004568424281699,0.0011902799048284,0.0011140632717773,0.0013711941801953,0.0014089809587554,0.001725400530838,0.0004043733043737,0.0005316377123916,0.0012426662202926,2.49016136778484,4.98024456125534,0.0074074074074074,1647.18148148148,650.181541905676,0.487228698670495,0.0168849456230867,1550.97107438017,2478.71428571429,486.063071093314,1123.83100715947,0.90291669233396,0.0033441358975332,0.0937391717685062,228.614710491016,134.7668921466,277.847539485898,384.099763362542,9633.19280203562,0,1133.69013276388,3.814697265625e-06,1090.10704262796,0.0602124253808532,0.0969799410284629,0.0033441358975332,0.805936751305498,0.0033441358975332,0.0301826104901198,0.111608876560998,0.017497403617619,0.0633698775425845,0.0241697714637617,0.0213449151204401,0.0126674282815151,0.0126674282815151,0.0142411463087343,0.0142411463087343,0.0143393136589103,0.0143393136589103,0.016217721431385,0.016217721431385,0.0213449151204401,0.0142067784637244,0.0142067784637244,0,0.0019202070037374,0.0051931135226141,0,0.0122948204143806,0.0021994855994119,0.0017443634364008,0.0127351199543363,0.0017656720572569,0.0136494177858656,0.0127986401636366,0.0017576284151165,2.61226776601151,1.4348132116829,4.50648308983675,9.07489727851595,0.0082644628099173,0,270,47.9420822073944,0.0037037037037037,0.0215725919012412,0.740838842801196,0.626887293206396,7.75855129281544,0.265865161915189,0.598012380511222,0.222222222222222,0.888888888888889,9
"50","Trp53bp1 KO","20240830","20240830_CH12.01",39.4,26.2661880713912,0.0254205432703507,0.027465671183503,0.456577922931029,0.894768880351047,18.1912420201748,0.165657789767176,0.937040729079564,0.95,0.95,0.025,0.025,0,0,0,0.075,0,0,1921.5,0,0.144859833948482,0.0137679589536277,0.001522487143466,0.00123719012337,0.0036536329610566,2.23471942437799e-05,0.0021766693471858,0.0009310136386165,0.0014326981771447,0.0013391441151438,0.0023335444569271,0.0002583894334437,0.0004059212198619,0.0011671899420505,3.37665030499481,4.31867472790922,0,1913.75,672.830021253511,0.493946310884949,0.0152460244719261,1808.47368421053,3914,503.99962076229,127,0.930201960397342,0,0.0697980396026575,354.15104055728,89.6769272017532,332.785596277212,341.453282659463,8826.20832503979,0,7.71287234179314,0,7.62276694946667,0.0697980396026575,0.046510098019867,0,0.883691862377475,0,0,0.134493531402929,0.0137708890617571,0.0877800437113138,0.0228974091748894,0.00100562374097,0.0223108608086552,0.0223108608086552,0.0152503657248706,0.0152503657248706,0.0131255828192398,0.0131255828192398,0.0193358931591992,0.0193358931591992,0.00100562374097,0.0119119508279384,0.0119119508279384,0,0.005813953488372,0,0,0.0126540644966652,0.0025243472545856,0.0020528907319073,0.0123234539887999,0.0014182479971546,0.0179613946184659,0.0123792160803032,0.0017079532170613,3.44701193544903,2.03977932636469,4.50032574207451,0.867305458768873,0,0,40,36.1558860890301,0.0249999999999999,0.0279884299029041,0.455102854628458,0.894025520930711,18.0015616297522,0.171662724822617,0.903305648754194,0.220338983050847,0.898305084745763,59
"51","Rif1 KO","20240830","20240830_CH12.02",15.7,14.0489877416089,0.0637499999999999,0.0439431362302969,0.365445015658463,0.91622064100823,10.6444742735545,0.17928381617667,0.994609874190175,1,1,0,0,0,0,0,0.0625,0,0,1949,0,0.123409724460883,0.0139497693287244,0.0015954117231723,0.0011543853834995,0.0038912663032633,0.0011834794617336,1.17498043657573e-06,0.0008329200560438,0.0014119132227977,0.0013627451114726,0.0019729434806871,0,0,0.0010994406927205,3.82753392408741,3.54161509731062,0,1947.8125,434.726813463064,0.496426998595005,0.0089058132769912,1947.8125,0,434.726813463064,0,0.941131130166683,0,0.0588688698333173,464.213701192425,13.6136671372058,234.392966969071,252.190080633675,0,0,0,0,0,4.8174197899605e-05,0,0,0.941131130166683,0,0.0588206956354177,0.131123524275651,0.0148207770004485,0,0,0.0565849413932533,1.27962327890669e-05,1.27962327890669e-05,0.0160965832457462,0.0160965832457462,0.0121078850958961,0.0121078850958961,0.0218805334275979,0.0218805334275979,0.0565849413932533,0.0110509416244503,0.0110509416244503,0,0,0,0,0.0126530620585343,0,0,0.0123246027054562,0,0.0159899227305469,0.0116069779911998,0,3.82753392408741,0,3.54161509731062,0,0,0,16,16.9898789018818,0.0625,0.044526111125043,0.371045428693303,0.914547685318898,10.8414459735837,0.173610123702545,0.99090004265605,0.375,0.875,8
"52","WT","20240830","20240830_CH12.03",104.6,20.0280635042997,0.0095679144089755,0.0406542835935592,0.668370113091211,0.671809992376381,5.52187245115772,0.415384615384615,0.630242360379347,0.967741935483871,0.967741935483871,0.0241935483870967,0.0080645161290322,0,0,0,0.0483870967741935,0,0,1799.5,0,0.119801594159162,0.0150612778818661,0.0015108335718425,0.0012504225749074,0.0037356074732267,0.0007161953317968,0.0011070864138277,0.0009785060893963,0.0014099052115991,0.0013650251773383,0.0017664089462063,0.0002229431537351,0.0001793007404772,0.0010610780822437,2.39200781608161,6.23361973640088,0.0080645161290322,1950.63709677419,501.348010845429,0.496342517471636,0.0135220542664305,1898.01666666667,3529.25,402.951651014803,587.926600435803,0.911564964586208,0,0.0884350354137921,286.680756192948,155.329328751029,282.547745673197,298.59288772174,7750.14178236728,0,0,0,142.758063616969,0.0148086209023366,0.0294053214382646,0,0.882159643147943,0,0.0736264145114554,0.114842757994746,0.013652071838171,0.0788685106633062,0.0300327461771701,0.0347902729910668,0.0122495242950503,0.0122495242950503,0.0151885771549385,0.0151885771549385,0.0131998924209643,0.0131998924209643,0.0204302616437359,0.0204302616437359,0.0347902729910668,0.0123021661583012,0.0123021661583012,0,0.0079164223829066,0.0015382794717823,0,0.0125968455949842,0.0025032597731689,0.0019962996377749,0.0123890224297819,0.0014819736641392,0.0141696819901816,0.0110761492233209,0.0016928092529005,2.41669684203761,1.65133703740169,6.26384128253132,5.32697335248768,0.0083333333333333,0,124,35.3740413999016,0.0080645161290322,0.0369421587726898,0.673896178359282,0.668787395263364,5.68422568432643,0.408109269351665,0.604531783541756,0.269230769230769,0.807692307692308,78
"53","Brca1 KO","20240830","20240830_CH12.04",46.9,37.7252611915483,0.0213475796115547,0.0152798506218853,0.388222326615259,0.935655380810467,30.9999139809422,0.0665336295398528,0.928828245830556,0.877551020408163,0.877551020408163,0.0204081632653061,0.102040816326531,0,0,0,0.0408163265306122,0,0,2081,0,0.140993644942699,0.0072968648151944,0.0016277498718806,0.0011176659124724,0.0042111935808062,0.0002228782465926,0.0004826039173114,0.0007578150365986,0.0014273152506788,0.0013452563454445,0.0020608252341057,0.0002220736319839,4.48462469507866e-07,0.001121955595589,2.71407961198723,4.94354881957889,0,2320.61224489796,714.330364785191,0.502331749586114,0.011913729214415,2079.25581395349,4050.33333333333,289.722248146132,395.234810657608,0.979344717049296,0,0.0206552829507033,93.1833398743199,7.8291599210112,339.452490750169,304.945600198455,6630.36689500954,0,678.59831331405,0,159.786608311367,3.42823788654495e-05,0.119919761271342,5.44594737835342e-05,0.859424955777954,0,0.0205665410980544,0.147101045613459,0.0066886770310386,0.0723172106340779,0.0128893456006837,0.0102406944630456,0.0050508436012321,0.0050508436012321,0.01635068916331,0.01635068916331,0.0118022863492224,0.0118022863492224,0.0227555482130746,0.0227555482130746,0.0102406944630456,0.0098077741658158,0.0098077741658158,0,0.0019371047936745,4.17889520866887e-06,0,0.0127947313984756,0.0026515370528821,0.0018062352764335,0.0121622605862961,0.0016959998882682,0.0169655456775862,0.0113475210467388,0.0017740500914113,2.83702057648176,1.83300269977646,5.48084703674007,1.09291159659046,0,0,49,50.0690953541389,0.0204081632653061,0.0149048711480781,0.395572863291658,0.933542410502288,32.183717953216,0.0623816355810616,0.935035868005739,0.28169014084507,0.76056338028169,71
"54","Brca1 KO","20240830","20240830_CH12.05",54.3,43.1896849203944,0.0184483877694517,0.0145391233446292,0.336447222973789,0.945534436493796,33.4861242206622,0.101228065805976,0.915964370028242,0.946428571428571,0.946428571428571,0,0.0535714285714285,0,0,0,0.0535714285714285,0,0,1785.5,0,0.133759567586343,0.0104905495437996,0.0015508951080635,0.0012049333160189,0.0041862996940643,0.0011827668870823,0.00043546739706,0.0008845939242473,0.0014366902620502,0.0013346111640666,0.0022221244807419,0,5.78309956254999e-07,0.0011506177329236,2.58513616340783,2.1855738221156,0,2116.64285714286,444.196402368987,0.497788757568308,0.0137953275255157,2049.66037735849,3300,352.705764561021,75.9780670105963,0.999833143649791,0,0.0001668563502094,75,0,288.9943464876,219.310055778275,46.0995153140018,0,46.0995153138806,0,0,6.54051760047582e-05,0.0535624898383818,0,0.946270653811409,0,0.0001014511742046,0.137607857413608,0.0098826055629588,0.0659690913408469,0.0211551728800572,0.0532299101555916,0.0044639936972673,0.0044639936972673,0.0155352250000654,0.0155352250000654,0.0127829987570011,0.0127829987570011,0.0221564169273823,0.0221564169273823,0.0532299101555916,0.0113173703479051,0.0113173703479051,0,0,0,0,0.0128449697853968,0.0025094102885821,0.0018974015052834,0.0121046912759614,0.0015933401176983,0.0182380834551714,0.0119414282059466,0.0018073965363456,2.64587163562581,1.51214282089022,2.2661892523939,0.761367887198979,0,0,56,59.6926796634089,0.0178571428571428,0.0140637191384601,0.322427632904881,0.948325069992795,34.8001677861177,0.100545366490493,0.939188477816849,0.306451612903226,0.854838709677419,62
"55","Brca1 KO","20240830","20240830_CH12.06",53.7,46.0067681179039,0.0186326065515854,0.0123606257967295,0.333140379056885,0.953099808272158,37.2765453591807,0.0681178312602695,0.917973240703107,0.925925925925926,0.925925925925926,0.0185185185185185,0.0555555555555555,0,0,0,0.0555555555555555,0,0,1863.5,0,0.119633535809946,0.0098674477355338,0.0015653412237524,0.0011885299735989,0.004123266486798,0.0003750507534234,0.0008474414039409,0.0008417156917191,0.0014298496628771,0.0013423785593312,0.0017746662797131,0.0002057398959775,0,0.0011060329292542,2.74375025811966,1.99082301043563,0,2154.64814814815,462.343633523307,0.499774751475616,0.0153880926438847,2098.18,2860.5,329.677035293634,994.540220403378,0.999895894451076,0,0.0001041055489241,75,0,274.927670899187,215.756692345925,8375.71520996449,0,759.046430217272,0,8.50877182903053,5.33257539676935e-05,0.0740663625519317,0,0.925829531899144,0,5.07797949564405e-05,0.125875712054349,0.0090729244438214,0.0416239516750413,0.0197761529575806,0.0168781409725948,0.0086867155000268,0.0086867155000268,0.0156797741340867,0.0156797741340867,0.0126091577279799,0.0126091577279799,0.0218222605240237,0.0218222605240237,0.0168781409725948,0.0107690078518728,0.0107690078518728,0,0.002906976744186,0,0,0.0128769984084755,0.002466371884807,0.001701462669466,0.0120679889482276,0.0018139814251704,0.0144342939888795,0.0113413414213849,0.0018170621418024,2.79727662034941,2.07467073024778,2.09845348603941,0.645442065388416,0,0,54,61.0442544055127,0.0185185185185185,0.0116248765926902,0.304152833434023,0.959856858495708,38.9395672148823,0.0668928019154985,0.935052626328129,0.28125,0.8125,64
"56","WT","20240830","20240830_CH12.07",84,24.6403086892875,0.011979653105012,0.0428325134556808,0.663479627010664,0.692329995568586,6.08132017862669,0.387543072210143,0.684969743856513,0.936842105263158,0.936842105263158,0.0421052631578947,0.0210526315789473,0,0,0,0.031578947368421,0,0,1772.5,0,0.121253499940195,0.0103306667523703,0.001537144832303,0.0012205465428909,0.0039666913170987,0.0005434761674599,0.0007035392811683,0.0009316001757179,0.0014225749537014,0.0013506388798343,0.0018184859157465,0.0004233669260666,0.0004690137361942,0.0010463606314516,2.51156829110177,8.07279163714781,0.0105263157894736,2034.13684210526,716.877991682301,0.497000034946629,0.0149920047458992,1885.83146067416,4234,433.607009872103,427.122152707318,0.913404251238244,0,0.0865957487617551,394.450896878135,218.539114188161,282.760038342145,379.309549268457,8355.10919021974,0,74.4732478708923,0,345.108145939951,0.0288451105279028,0.0576886895518885,0,0.855715561686356,0,0.0577506382338522,0.115270708240298,0.0092786274078176,0.120902241764859,0.0284481308656823,0.0259553665176899,0.0076532581762209,0.0076532581762209,0.0154434708672059,0.0154434708672059,0.0128933462383696,0.0128933462383696,0.0212091891224805,0.0212091891224805,0.0259553665176899,0.0118225559592513,0.0118225559592513,0,0.0076801607809359,0.0042102407698593,0,0.0125924718690177,0.0031400821865062,0.0020085607145339,0.0123940343818551,0.001468166804484,0.0136231784681974,0.0109135478952782,0.0017084064810807,2.53237504672168,2.20293474940639,8.48853916310615,1.90587000209904,0.0112359550561797,0,95,34.3070597580114,0.0105263157894736,0.0384510108490153,0.665823396291436,0.701833244835848,6.68880849973771,0.367016456695215,0.634766595539446,0.373134328358209,0.791044776119403,67
